"","wavenumber","spectra"
"8086cc9e6afa8124b60c6a1de44e34a2223",1434,0.362
"8086cc9e6afa8124b60c6a1de44e34a2224",1440,0.209
"8086cc9e6afa8124b60c6a1de44e34a2225",1446,0.055
"8086cc9e6afa8124b60c6a1de44e34a2226",1452,0
"8086cc9e6afa8124b60c6a1de44e34a2227",1458,0
"8086cc9e6afa8124b60c6a1de44e34a2228",1464,0
"8086cc9e6afa8124b60c6a1de44e34a2229",1470,0
"8086cc9e6afa8124b60c6a1de44e34a2230",1476,0
"8086cc9e6afa8124b60c6a1de44e34a2231",1482,0
"8086cc9e6afa8124b60c6a1de44e34a2232",1488,0
"8086cc9e6afa8124b60c6a1de44e34a2233",1494,0
"8086cc9e6afa8124b60c6a1de44e34a2234",1500,0
"8086cc9e6afa8124b60c6a1de44e34a2235",1506,0
"8086cc9e6afa8124b60c6a1de44e34a2236",1512,0
"8086cc9e6afa8124b60c6a1de44e34a2237",1518,0
"8086cc9e6afa8124b60c6a1de44e34a2238",1524,0
"8086cc9e6afa8124b60c6a1de44e34a2239",1530,0
"8086cc9e6afa8124b60c6a1de44e34a2240",1536,0
"8086cc9e6afa8124b60c6a1de44e34a2241",1542,0
"8086cc9e6afa8124b60c6a1de44e34a2242",1548,0
"8086cc9e6afa8124b60c6a1de44e34a2243",1554,0
"8086cc9e6afa8124b60c6a1de44e34a2244",1560,0
"8086cc9e6afa8124b60c6a1de44e34a2245",1566,0
"8086cc9e6afa8124b60c6a1de44e34a2246",1572,0
"8086cc9e6afa8124b60c6a1de44e34a2247",1578,0
"8086cc9e6afa8124b60c6a1de44e34a2248",1584,0
"8086cc9e6afa8124b60c6a1de44e34a2249",1590,0
"8086cc9e6afa8124b60c6a1de44e34a2250",1596,0
"8086cc9e6afa8124b60c6a1de44e34a2251",1602,0
"8086cc9e6afa8124b60c6a1de44e34a2252",1608,0
"8086cc9e6afa8124b60c6a1de44e34a2253",1614,0
"8086cc9e6afa8124b60c6a1de44e34a2254",1620,0
"8086cc9e6afa8124b60c6a1de44e34a2255",1626,0
"8086cc9e6afa8124b60c6a1de44e34a2256",1632,0
"8086cc9e6afa8124b60c6a1de44e34a2257",1638,0
"8086cc9e6afa8124b60c6a1de44e34a2258",1644,0
"8086cc9e6afa8124b60c6a1de44e34a2259",1650,0
"8086cc9e6afa8124b60c6a1de44e34a2260",1656,0
"8086cc9e6afa8124b60c6a1de44e34a2261",1662,0
"8086cc9e6afa8124b60c6a1de44e34a2262",1668,0
"8086cc9e6afa8124b60c6a1de44e34a2263",1674,0
"8086cc9e6afa8124b60c6a1de44e34a2264",1680,0
"8086cc9e6afa8124b60c6a1de44e34a2265",1686,0.009
"8086cc9e6afa8124b60c6a1de44e34a2266",1692,0.026
"8086cc9e6afa8124b60c6a1de44e34a2267",1698,0.063
"8086cc9e6afa8124b60c6a1de44e34a2268",1704,0.107
"8086cc9e6afa8124b60c6a1de44e34a2269",1710,0.131
